year,FIPS,area_name,age_in_yrs_num,age_in_yrs_char,total,total_male,total_female,nh_white_total,nh_white_male,nh_white_female,nh_black_total,nh_black_male,nh_black_female,hispanic_total,hispanic_male,hispanic_female,nh_asian_total,nh_asian_male,nh_asian_female,nh_other_total,nh_other_male,nh_other_female
2012,157,Fort Bend County,17,17 yrs,10477,5344,5133,3363,1731,1632,2484,1227,1257,2704,1411,1293,1629,824,805,297,151,146
2012,157,Fort Bend County,18,18 yrs,10004,5142,4862,3261,1682,1579,2352,1233,1119,2647,1344,1303,1474,753,721,270,130,140
2012,157,Fort Bend County,19,19 yrs,9232,4912,4320,2850,1529,1321,2335,1265,1070,2453,1275,1178,1329,709,620,265,134,131
2012,157,Fort Bend County,20,20 yrs,8317,4442,3875,2523,1357,1166,2135,1140,995,2302,1236,1066,1133,600,533,224,109,115
2012,157,Fort Bend County,21,21 yrs,7073,3731,3342,1733,917,816,1867,1016,851,2247,1192,1055,1056,523,533,170,83,87
2012,157,Fort Bend County,22,22 yrs,6852,3506,3346,1607,845,762,1719,886,833,2179,1124,1055,1196,562,634,151,89,62
2012,157,Fort Bend County,23,23 yrs,6712,3495,3217,1743,905,838,1597,828,769,2057,1083,974,1182,609,573,133,70,63
2012,157,Fort Bend County,24,24 yrs,6637,3323,3314,1882,941,941,1444,668,776,1969,1070,899,1211,580,631,131,64,67
2012,157,Fort Bend County,25,25 yrs,6876,3495,3381,2057,1019,1038,1443,725,718,2025,1061,964,1192,617,575,159,73,86
2012,157,Fort Bend County,26,26 yrs,7051,3551,3500,2118,1082,1036,1426,687,739,2084,1103,981,1292,617,675,131,62,69
2012,157,Fort Bend County,27,27 yrs,7495,3700,3795,2340,1153,1187,1449,691,758,2113,1052,1061,1478,745,733,115,59,56
2012,157,Fort Bend County,28,28 yrs,7168,3432,3736,2150,1052,1098,1388,646,742,2044,1012,1032,1442,660,782,144,62,82
2012,157,Fort Bend County,29,29 yrs,7728,3726,4002,2405,1185,1220,1447,693,754,2283,1122,1161,1461,668,793,132,58,74
2012,157,Fort Bend County,30,30 yrs,7740,3742,3998,2394,1164,1230,1453,674,779,2264,1158,1106,1482,685,797,147,61,86
2012,157,Fort Bend County,31,31 yrs,8079,3843,4236,2522,1237,1285,1552,710,842,2354,1134,1220,1477,690,787,174,72,102
2012,157,Fort Bend County,32,32 yrs,8371,3926,4445,2582,1248,1334,1738,770,968,2284,1127,1157,1615,714,901,152,67,85
2012,157,Fort Bend County,33,33 yrs,8169,3814,4355,2546,1238,1308,1622,688,934,2253,1113,1140,1579,707,872,169,68,101
2012,157,Fort Bend County,34,34 yrs,8404,3976,4428,2573,1253,1320,1644,718,926,2357,1176,1181,1659,754,905,171,75,96
2012,157,Fort Bend County,35,35 yrs,8635,3958,4677,2600,1260,1340,1748,761,987,2391,1121,1270,1753,766,987,143,50,93
2012,157,Fort Bend County,36,36 yrs,8720,4068,4652,2537,1239,1298,1758,747,1011,2450,1182,1268,1806,815,991,169,85,84
2012,157,Fort Bend County,37,37 yrs,9403,4363,5040,2846,1359,1487,1890,814,1076,2548,1252,1296,1935,846,1089,184,92,92
2012,157,Fort Bend County,38,38 yrs,9286,4337,4949,2743,1371,1372,2018,858,1160,2338,1117,1221,2005,904,1101,182,87,95
2012,157,Fort Bend County,39,39 yrs,9848,4631,5217,2933,1428,1505,2138,924,1214,2479,1191,1288,2128,1013,1115,170,75,95
2012,157,Fort Bend County,40,40 yrs,10283,4769,5514,3263,1569,1694,2220,958,1262,2501,1192,1309,2130,964,1166,169,86,83
2012,157,Fort Bend County,41,41 yrs,10631,5066,5565,3545,1749,1796,2340,1023,1317,2461,1210,1251,2110,989,1121,175,95,80
2012,157,Fort Bend County,42,42 yrs,10346,4848,5498,3589,1732,1857,2147,910,1237,2439,1190,1249,2003,932,1071,168,84,84
2012,157,Fort Bend County,43,43 yrs,9773,4633,5140,3343,1604,1739,2070,917,1153,2225,1104,1121,1961,924,1037,174,84,90
2012,157,Fort Bend County,44,44 yrs,9463,4546,4917,3318,1693,1625,2039,901,1138,2176,1048,1128,1795,852,943,135,52,83
2012,157,Fort Bend County,45,45 yrs,9490,4651,4839,3403,1716,1687,1988,896,1092,2081,1038,1043,1876,934,942,142,67,75
2012,157,Fort Bend County,46,46 yrs,9551,4648,4903,3337,1648,1689,2014,914,1100,2158,1067,1091,1895,950,945,147,69,78
2012,157,Fort Bend County,47,47 yrs,9569,4662,4907,3609,1816,1793,2034,896,1138,2064,1024,1040,1699,851,848,163,75,88
2012,157,Fort Bend County,48,48 yrs,9596,4495,5101,3585,1690,1895,2055,865,1190,1988,952,1036,1815,916,899,153,72,81
2012,157,Fort Bend County,49,49 yrs,9750,4750,5000,3831,1944,1887,2031,910,1121,1906,921,985,1826,898,928,156,77,79
2012,157,Fort Bend County,50,50 yrs,9353,4529,4824,3911,1920,1991,1932,868,1064,1793,893,900,1547,773,774,170,75,95
2012,157,Fort Bend County,51,51 yrs,9523,4501,5022,3997,1913,2084,2032,934,1098,1689,813,876,1649,776,873,156,65,91
2012,157,Fort Bend County,52,52 yrs,9849,4857,4992,4356,2200,2156,2045,964,1081,1675,852,823,1627,766,861,146,75,71
2012,157,Fort Bend County,53,53 yrs,9646,4651,4995,4480,2203,2277,1941,872,1069,1576,785,791,1513,722,791,136,69,67
2012,157,Fort Bend County,54,54 yrs,9535,4663,4872,4446,2276,2170,1953,866,1087,1519,730,789,1480,717,763,137,74,63
2012,157,Fort Bend County,55,55 yrs,9289,4564,4725,4411,2261,2150,1882,848,1034,1422,693,729,1435,698,737,139,64,75
2012,157,Fort Bend County,56,56 yrs,8949,4498,4451,4060,2103,1957,1837,860,977,1384,699,685,1509,752,757,159,84,75
2012,157,Fort Bend County,57,57 yrs,8527,4114,4413,3887,1929,1958,1862,853,1009,1256,588,668,1383,678,705,139,66,73
2012,157,Fort Bend County,58,58 yrs,7788,3806,3982,3598,1842,1756,1624,695,929,1161,539,622,1288,668,620,117,62,55
2012,157,Fort Bend County,59,59 yrs,7688,3740,3948,3527,1759,1768,1582,699,883,1088,532,556,1367,690,677,124,60,64
2012,157,Fort Bend County,60,60 yrs,7259,3490,3769,3435,1788,1647,1495,591,904,1050,519,531,1152,538,614,127,54,73
2012,157,Fort Bend County,61,61 yrs,6667,3250,3417,3070,1547,1523,1340,614,726,920,455,465,1233,586,647,104,48,56
2012,157,Fort Bend County,62,62 yrs,6553,3231,3322,2998,1525,1473,1320,606,714,935,458,477,1197,598,599,103,44,59
2012,157,Fort Bend County,63,63 yrs,5959,2915,3044,2753,1399,1354,1241,542,699,815,399,416,1045,517,528,105,58,47
2012,157,Fort Bend County,64,64 yrs,5797,2823,2974,2841,1441,1400,1088,498,590,804,356,448,967,475,492,97,53,44
2012,157,Fort Bend County,65,65 yrs,5536,2719,2817,2843,1448,1395,935,403,532,746,347,399,910,466,444,102,55,47
2012,157,Fort Bend County,66,66 yrs,4163,2043,2120,1920,966,954,715,336,379,663,305,358,806,403,403,59,33,26
2012,157,Fort Bend County,67,67 yrs,3989,1912,2077,1939,952,987,665,291,374,564,262,302,744,365,379,77,42,35
2012,157,Fort Bend County,68,68 yrs,3724,1795,1929,1884,961,923,623,249,374,512,219,293,653,337,316,52,29,23
2012,157,Fort Bend County,69,69 yrs,3388,1682,1706,1743,879,864,520,236,284,478,210,268,599,334,265,48,23,25
2012,157,Fort Bend County,70,70 yrs,2876,1416,1460,1451,719,732,431,191,240,406,204,202,531,276,255,57,26,31
2012,157,Fort Bend County,71,71 yrs,2709,1257,1452,1310,632,678,423,181,242,420,185,235,517,243,274,39,16,23
2012,157,Fort Bend County,72,72 yrs,2501,1215,1286,1230,600,630,353,156,197,388,175,213,484,259,225,46,25,21
2012,157,Fort Bend County,73,73 yrs,2258,1055,1203,1151,550,601,334,149,185,329,125,204,414,218,196,30,13,17
2012,157,Fort Bend County,74,74 yrs,2075,933,1142,1046,483,563,293,106,187,332,142,190,378,194,184,26,8,18
2012,157,Fort Bend County,75,75 yrs,1833,819,1014,919,447,472,254,91,163,291,107,184,351,166,185,18,8,10
2012,157,Fort Bend County,76,76 yrs,1810,776,1034,936,426,510,241,95,146,282,101,181,335,146,189,16,8,8
2012,157,Fort Bend County,77,77 yrs,1595,727,868,827,375,452,208,89,119,249,113,136,292,144,148,19,6,13
2012,157,Fort Bend County,78,78 yrs,1384,608,776,747,326,421,201,77,124,206,79,127,214,116,98,16,10,6
2012,157,Fort Bend County,79,79 yrs,1399,586,813,773,332,441,195,64,131,205,84,121,209,97,112,17,9,8
2012,157,Fort Bend County,80,80 yrs,1235,535,700,715,311,404,139,50,89,198,81,117,172,86,86,11,7,4
2012,157,Fort Bend County,81,81 yrs,1165,471,694,647,275,372,133,40,93,191,69,122,181,81,100,13,6,7
2012,157,Fort Bend County,82,82 yrs,1112,434,678,625,237,388,121,43,78,197,84,113,161,65,96,8,5,3
2012,157,Fort Bend County,83,83 yrs,1002,387,615,579,224,355,138,48,90,142,51,91,133,62,71,10,2,8
2012,157,Fort Bend County,84,84 yrs,894,357,537,512,218,294,115,30,85,124,48,76,125,52,73,18,9,9
2012,157,Fort Bend County,85,85 yrs,800,289,511,452,169,283,94,31,63,126,37,89,119,50,69,9,2,7
2012,157,Fort Bend County,86,86 yrs,693,248,445,439,163,276,76,18,58,95,36,59,78,27,51,5,4,1
2012,157,Fort Bend County,87,87 yrs,654,224,430,420,144,276,67,18,49,75,27,48,84,32,52,8,3,5
2012,157,Fort Bend County,88,88 yrs,530,189,341,325,130,195,66,14,52,80,26,54,54,19,35,5,0,5
2012,157,Fort Bend County,89,89 yrs,444,146,298,279,91,188,50,11,39,58,22,36,52,21,31,5,1,4
2012,157,Fort Bend County,90,90 yrs,388,124,264,255,85,170,42,11,31,47,13,34,40,13,27,4,2,2
2012,157,Fort Bend County,91,91 yrs,276,84,192,172,52,120,28,8,20,25,6,19,44,15,29,7,3,4
2012,157,Fort Bend County,92,92 yrs,221,79,142,132,51,81,34,6,28,27,11,16,25,11,14,3,0,3
2012,157,Fort Bend County,93,93 yrs,164,37,127,97,23,74,24,3,21,19,4,15,20,6,14,4,1,3
2012,157,Fort Bend County,94,94 yrs,134,31,103,91,23,68,14,2,12,16,2,14,11,3,8,2,1,1
2012,157,Fort Bend County,95,95+ yrs,327,75,252,201,37,164,56,15,41,42,14,28,26,9,17,2,0,2
2013,157,Fort Bend County,-1,All Ages,653147,320694,332453,229574,114684,114890,133849,62795,71054,157374,78275,79099,117166,57489,59677,15184,7451,7733
2013,157,Fort Bend County,0,< 1 yr,8567,4374,4193,2158,1101,1057,1717,877,840,2936,1497,1439,1343,688,655,413,211,202
2013,157,Fort Bend County,1,1 yr,8545,4353,4192,2166,1105,1061,1678,853,825,2920,1489,1431,1381,704,677,400,202,198
2013,157,Fort Bend County,2,2 yrs,8604,4395,4209,2197,1121,1076,1666,847,819,2920,1488,1432,1429,740,689,392,199,193
2013,157,Fort Bend County,3,3 yrs,9159,4743,4416,2568,1396,1172,1665,834,831,2960,1491,1469,1590,830,760,376,192,184
2013,157,Fort Bend County,4,4 yrs,9612,4891,4721,2779,1438,1341,1867,928,939,2968,1481,1487,1621,836,785,377,208,169
2013,157,Fort Bend County,5,5 yrs,9750,4989,4761,2735,1405,1330,1911,965,946,2942,1515,1427,1810,929,881,352,175,177
2013,157,Fort Bend County,6,6 yrs,10094,5094,5000,2850,1454,1396,2018,995,1023,3044,1528,1516,1808,932,876,374,185,189
2013,157,Fort Bend County,7,7 yrs,10231,5319,4912,3038,1619,1419,2023,1054,969,2998,1549,1449,1825,930,895,347,167,180
2013,157,Fort Bend County,8,8 yrs,10382,5266,5116,3051,1591,1460,2061,995,1066,3096,1591,1505,1801,901,900,373,188,185
2013,157,Fort Bend County,9,9 yrs,10771,5440,5331,3184,1578,1606,2210,1105,1105,3077,1586,1491,1897,964,933,403,207,196
2013,157,Fort Bend County,10,10 yrs,10831,5489,5342,3136,1538,1598,2264,1197,1067,3149,1587,1562,1929,1001,928,353,166,187
2013,157,Fort Bend County,11,11 yrs,10751,5606,5145,3234,1684,1550,2256,1167,1089,3114,1583,1531,1781,969,812,366,203,163
2013,157,Fort Bend County,12,12 yrs,11123,5726,5397,3329,1713,1616,2453,1240,1213,3065,1560,1505,1883,1012,871,393,201,192
2013,157,Fort Bend County,13,13 yrs,11143,5780,5363,3509,1878,1631,2490,1277,1213,3058,1566,1492,1710,867,843,376,192,184
2013,157,Fort Bend County,14,14 yrs,10975,5552,5423,3318,1710,1608,2512,1275,1237,3078,1539,1539,1692,846,846,375,182,193
2013,157,Fort Bend County,15,15 yrs,10997,5604,5393,3315,1700,1615,2597,1275,1322,2963,1531,1432,1762,927,835,360,171,189
2013,157,Fort Bend County,16,16 yrs,10901,5657,5244,3537,1851,1686,2550,1325,1225,2775,1427,1348,1733,899,834,306,155,151
2013,157,Fort Bend County,17,17 yrs,10863,5629,5234,3584,1870,1714,2566,1305,1261,2750,1416,1334,1667,887,780,296,151,145
2013,157,Fort Bend County,18,18 yrs,10090,5199,4891,3243,1703,1540,2392,1200,1192,2626,1375,1251,1533,772,761,296,149,147
2013,157,Fort Bend County,19,19 yrs,9420,4847,4573,3011,1547,1464,2269,1197,1072,2501,1275,1226,1369,699,670,270,129,141
2013,157,Fort Bend County,20,20 yrs,9557,5099,4458,2973,1610,1363,2435,1321,1114,2494,1294,1200,1377,735,642,278,139,139
2013,157,Fort Bend County,21,21 yrs,8587,4553,4034,2547,1363,1184,2212,1171,1041,2362,1257,1105,1232,647,585,234,115,119
2013,157,Fort Bend County,22,22 yrs,7409,3862,3547,1791,939,852,1944,1049,895,2314,1212,1102,1180,572,608,180,90,90
2013,157,Fort Bend County,23,23 yrs,7295,3707,3588,1726,901,825,1792,921,871,2250,1150,1100,1367,641,726,160,94,66
2013,157,Fort Bend County,24,24 yrs,7032,3651,3381,1818,945,873,1645,849,796,2133,1115,1018,1296,669,627,140,73,67
2013,157,Fort Bend County,25,25 yrs,6949,3455,3494,1953,975,978,1501,691,810,2026,1093,933,1330,627,703,139,69,70
2013,157,Fort Bend County,26,26 yrs,7276,3696,3580,2142,1059,1083,1486,746,740,2141,1115,1026,1339,699,640,168,77,91
2013,157,Fort Bend County,27,27 yrs,7428,3723,3705,2180,1118,1062,1467,705,762,2198,1157,1041,1444,677,767,139,66,73
2013,157,Fort Bend County,28,28 yrs,7937,3918,4019,2432,1203,1229,1483,709,774,2231,1105,1126,1670,838,832,121,63,58
2013,157,Fort Bend County,29,29 yrs,7544,3584,3960,2196,1070,1126,1424,661,763,2149,1056,1093,1623,731,892,152,66,86
2013,157,Fort Bend County,30,30 yrs,8087,3860,4227,2466,1210,1256,1474,701,773,2401,1172,1229,1607,716,891,139,61,78
2013,157,Fort Bend County,31,31 yrs,8194,3982,4212,2474,1203,1271,1492,688,804,2383,1220,1163,1689,805,884,156,66,90
2013,157,Fort Bend County,32,32 yrs,8478,4040,4438,2593,1274,1319,1590,729,861,2474,1192,1282,1640,769,871,181,76,105
2013,157,Fort Bend County,33,33 yrs,8792,4135,4657,2652,1283,1369,1781,788,993,2395,1180,1215,1805,814,991,159,70,89
2013,157,Fort Bend County,34,34 yrs,8551,4002,4549,2614,1270,1344,1656,702,954,2361,1168,1193,1743,789,954,177,73,104
2013,157,Fort Bend County,35,35 yrs,8795,4162,4633,2635,1282,1353,1676,727,949,2472,1234,1238,1834,841,993,178,78,100
2013,157,Fort Bend County,36,36 yrs,8928,4103,4825,2663,1291,1372,1784,777,1007,2472,1160,1312,1859,822,1037,150,53,97
2013,157,Fort Bend County,37,37 yrs,9021,4217,4804,2598,1269,1329,1792,761,1031,2536,1225,1311,1920,875,1045,175,87,88
2013,157,Fort Bend County,38,38 yrs,9717,4518,5199,2914,1393,1521,1922,826,1096,2633,1295,1338,2055,907,1148,193,97,96
2013,157,Fort Bend County,39,39 yrs,9597,4496,5101,2807,1404,1403,2050,872,1178,2418,1158,1260,2131,970,1161,191,92,99
2013,157,Fort Bend County,40,40 yrs,10195,4809,5386,3006,1464,1542,2182,943,1239,2567,1235,1332,2261,1087,1174,179,80,99
2013,157,Fort Bend County,41,41 yrs,10511,4884,5627,3337,1605,1732,2256,971,1285,2544,1216,1328,2198,1002,1196,176,90,86
2013,157,Fort Bend County,42,42 yrs,10861,5184,5677,3626,1790,1836,2369,1033,1336,2505,1235,1270,2178,1027,1151,183,99,84
2013,157,Fort Bend County,43,43 yrs,10568,4963,5605,3668,1770,1898,2175,921,1254,2481,1214,1267,2068,969,1099,176,89,87
2013,157,Fort Bend County,44,44 yrs,9980,4738,5242,3414,1638,1776,2098,927,1171,2268,1129,1139,2021,957,1064,179,87,92
2013,157,Fort Bend County,45,45 yrs,9690,4674,5016,3401,1741,1660,2075,919,1156,2219,1073,1146,1856,887,969,139,54,85
2013,157,Fort Bend County,46,46 yrs,9639,4717,4922,3466,1745,1721,2008,901,1107,2106,1051,1055,1911,950,961,148,70,78
2013,157,Fort Bend County,47,47 yrs,9720,4732,4988,3407,1684,1723,2044,928,1116,2186,1081,1105,1932,968,964,151,71,80
2013,157,Fort Bend County,48,48 yrs,9723,4735,4988,3677,1849,1828,2055,903,1152,2090,1038,1052,1732,867,865,169,78,91
2013,157,Fort Bend County,49,49 yrs,9748,4562,5186,3654,1720,1934,2076,872,1204,2012,964,1048,1848,932,916,158,74,84
2013,157,Fort Bend County,50,50 yrs,9916,4833,5083,3907,1983,1924,2053,918,1135,1930,934,996,1862,916,946,164,82,82
2013,157,Fort Bend County,51,51 yrs,9478,4583,4895,3981,1954,2027,1945,870,1075,1804,897,907,1573,784,789,175,78,97
2013,157,Fort Bend County,52,52 yrs,9648,4551,5097,4066,1945,2121,2047,938,1109,1696,814,882,1677,786,891,162,68,94
2013,157,Fort Bend County,53,53 yrs,9976,4909,5067,4428,2236,2192,2058,966,1092,1683,853,830,1656,777,879,151,77,74
2013,157,Fort Bend County,54,54 yrs,9768,4701,5067,4550,2234,2316,1954,875,1079,1583,787,796,1539,732,807,142,73,69
2013,157,Fort Bend County,55,55 yrs,9701,4728,4973,4543,2319,2224,1974,870,1104,1530,733,797,1510,729,781,144,77,67
2013,157,Fort Bend County,56,56 yrs,9416,4616,4800,4485,2296,2189,1890,847,1043,1435,698,737,1462,708,754,144,67,77
2013,157,Fort Bend County,57,57 yrs,9066,4544,4522,4123,2131,1992,1845,859,986,1396,704,692,1539,763,776,163,87,76
2013,157,Fort Bend County,58,58 yrs,8636,4157,4479,3949,1958,1991,1865,848,1017,1267,593,674,1411,689,722,144,69,75
2013,157,Fort Bend County,59,59 yrs,7880,3838,4042,3649,1863,1786,1630,694,936,1169,541,628,1312,677,635,120,63,57
2013,157,Fort Bend County,60,60 yrs,7784,3778,4006,3581,1784,1797,1586,697,889,1097,536,561,1392,699,693,128,62,66
2013,157,Fort Bend County,61,61 yrs,7356,3524,3832,3484,1810,1674,1497,586,911,1060,519,541,1184,553,631,131,56,75
2013,157,Fort Bend County,62,62 yrs,6751,3278,3473,3111,1564,1547,1338,608,730,927,453,474,1268,603,665,107,50,57
2013,157,Fort Bend County,63,63 yrs,6634,3257,3377,3037,1541,1496,1317,599,718,944,458,486,1230,614,616,106,45,61
2013,157,Fort Bend County,64,64 yrs,6022,2934,3088,2783,1409,1374,1238,537,701,821,398,423,1072,530,542,108,60,48
2013,157,Fort Bend County,65,65 yrs,5851,2835,3016,2868,1449,1419,1082,490,592,806,352,454,995,489,506,100,55,45
2013,157,Fort Bend County,66,66 yrs,5596,2740,2856,2876,1462,1414,935,399,536,752,348,404,928,475,453,105,56,49
2013,157,Fort Bend County,67,67 yrs,4203,2056,2147,1940,974,966,714,333,381,669,306,363,819,409,410,61,34,27
2013,157,Fort Bend County,68,68 yrs,4019,1919,2100,1955,957,998,665,289,376,567,261,306,753,369,384,79,43,36
2013,157,Fort Bend County,69,69 yrs,3747,1799,1948,1899,966,933,621,246,375,514,218,296,660,340,320,53,29,24
2013,157,Fort Bend County,70,70 yrs,3405,1683,1722,1753,881,872,517,233,284,481,210,271,605,336,269,49,23,26
2013,157,Fort Bend County,71,71 yrs,2888,1415,1473,1457,719,738,428,188,240,406,202,204,539,280,259,58,26,32
2013,157,Fort Bend County,72,72 yrs,2718,1254,1464,1314,631,683,420,178,242,421,184,237,523,245,278,40,16,24
2013,157,Fort Bend County,73,73 yrs,2502,1209,1293,1231,598,633,349,152,197,387,173,214,487,260,227,48,26,22
2013,157,Fort Bend County,74,74 yrs,2250,1043,1207,1148,546,602,328,144,184,329,124,205,415,217,198,30,12,18
2013,157,Fort Bend County,75,75 yrs,2066,923,1143,1042,479,563,287,102,185,329,139,190,381,195,186,27,8,19
2013,157,Fort Bend County,76,76 yrs,1830,814,1016,920,446,474,250,88,162,287,105,182,355,167,188,18,8,10
2013,157,Fort Bend County,77,77 yrs,1801,767,1034,934,423,511,236,91,145,278,99,179,337,146,191,16,8,8
2013,157,Fort Bend County,78,78 yrs,1581,717,864,823,371,452,204,86,118,243,110,133,292,144,148,19,6,13
2013,157,Fort Bend County,79,79 yrs,1367,596,771,740,321,419,196,74,122,201,77,124,215,115,100,15,9,6
2013,157,Fort Bend County,80,80 yrs,1377,571,806,763,326,437,190,61,129,200,81,119,208,95,113,16,8,8
2013,157,Fort Bend County,81,81 yrs,1206,518,688,693,298,395,131,46,85,199,80,119,172,87,85,11,7,4
2013,157,Fort Bend County,82,82 yrs,1130,451,679,623,262,361,127,37,90,189,67,122,179,80,99,12,5,7
2013,157,Fort Bend County,83,83 yrs,1074,414,660,599,224,375,115,40,75,194,82,112,159,64,95,7,4,3
2013,157,Fort Bend County,84,84 yrs,959,365,594,551,210,341,129,43,86,138,48,90,132,62,70,9,2,7
2013,157,Fort Bend County,85,85 yrs,848,335,513,482,203,279,107,27,80,120,45,75,122,51,71,17,9,8
2013,157,Fort Bend County,86,86 yrs,746,267,479,422,156,266,86,28,58,121,35,86,110,46,64,7,2,5
2013,157,Fort Bend County,87,87 yrs,639,224,415,404,147,257,67,15,52,91,34,57,73,25,48,4,3,1
2013,157,Fort Bend County,88,88 yrs,596,200,396,382,128,254,60,16,44,71,25,46,77,29,48,6,2,4
2013,157,Fort Bend County,89,89 yrs,476,166,310,290,114,176,58,11,47,76,24,52,49,17,32,3,0,3
2013,157,Fort Bend County,90,90 yrs,394,127,267,247,79,168,43,9,34,54,20,34,46,18,28,4,1,3
2013,157,Fort Bend County,91,91 yrs,334,103,231,220,72,148,34,8,26,42,11,31,35,11,24,3,1,2
2013,157,Fort Bend County,92,92 yrs,233,69,164,146,43,103,23,6,17,21,5,16,39,13,26,4,2,2
2013,157,Fort Bend County,93,93 yrs,181,63,118,109,41,68,29,6,23,22,8,14,19,8,11,2,0,2
2013,157,Fort Bend County,94,94 yrs,133,29,104,79,18,61,19,2,17,15,3,12,17,5,12,3,1,2
2013,157,Fort Bend County,95,95+ yrs,347,77,270,215,43,172,53,12,41,48,13,35,28,8,20,3,1,2
2014,157,Fort Bend County,-1,All Ages,677179,332491,344688,235662,117773,117889,137505,64468,73037,163909,81468,82441,124002,60877,63125,16101,7905,8196
2014,157,Fort Bend County,0,< 1 yr,8892,4527,4365,2205,1124,1081,1784,909,875,3043,1552,1491,1423,721,702,437,221,216
2014,157,Fort Bend County,1,1 yr,8853,4522,4331,2204,1125,1079,1739,886,853,3030,1545,1485,1458,751,707,422,215,207
2014,157,Fort Bend County,2,2 yrs,8882,4527,4355,2224,1135,1089,1718,872,846,3027,1543,1484,1502,770,732,411,207,204
2014,157,Fort Bend County,3,3 yrs,8946,4573,4373,2254,1151,1103,1706,866,840,3028,1543,1485,1555,809,746,403,204,199
2014,157,Fort Bend County,4,4 yrs,9528,4938,4590,2636,1434,1202,1709,855,854,3069,1546,1523,1726,905,821,388,198,190
2014,157,Fort Bend County,5,5 yrs,9992,5089,4903,2851,1477,1374,1914,950,964,3078,1536,1542,1760,912,848,389,214,175
2014,157,Fort Bend County,6,6 yrs,10060,5150,4910,2805,1442,1363,1957,987,970,3030,1563,1467,1906,978,928,362,180,182
2014,157,Fort Bend County,7,7 yrs,10416,5257,5159,2923,1492,1431,2069,1019,1050,3135,1576,1559,1904,981,923,385,189,196
2014,157,Fort Bend County,8,8 yrs,10556,5489,5067,3116,1662,1454,2072,1078,994,3088,1598,1490,1923,979,944,357,172,185
